1.147746676898593	Ponadto była członkiem Ladies Fruit and Flower Mission.	Bola tiež členkou Ladies' Fruit and Flower Mission.
1.1475382463513282	Nie jest jasne, jak wysokie te energie są.	Ale nie je jasné, ako vysoké sú tieto energie.
1.147252754474392	Capone cały czas pracował dla Yale’a.	Capone po celý čas pracoval pre Yalea.
1.1469818429133969	A król nigdy nie wyjedzie”.	A kráľ nikdy neodíde."
1.146758038559319	To pozwalało mu bez przeszkód prowadzić domy publiczne, kasyna i tajne bary w całym Chicago.	To mu umožnilo bez prekážok prevádzkovať verejné domy, kasína a tajné bary v celom Chicagu.
1.1466417108514904	W tym wypadku jest to cykl poczwórny, ponieważ potrzeba czterech kroków, aby powrócić do jego pierwszej litery.	V tomto prípade ide o poštvorný cyklus, pretože sú potrebné štyri kroky, aby sa vrátil do prvého písmena.
1.145952159386685	Wspiera również UNICEF.	Tiež podporuje UNICEF.
1.145833806498051	Przykładem jest Delamar Ghost Town.	Ukážkovým príkladom je Delamar Ghost Town.
1.1457742672336242	Państwa członkowskie planują wraz z regionami i Komisją Europejską siedmioletnie programy operacyjne.	Členské štáty a ich regióny v spolupráci s Európskou komisiou naplánujú sedemročné operačné programy.
1.14574800226355	Niektóre metadane (np. nazwy podmiotów dostarczających dane i zasięg geograficzny) dostępne są w 24 językach.	Niektoré metadúdaje (napr. názvy poskytovateľov údajov a geografické pokrytie) sú v 24 jazykoch.
1.1453819786975585	Udało się jej to dopiero w roku 2002 w Memphis.	Podarilo sa jej to až v roku 2002 v Memphise.
1.1453080428756486	Pod koniec 2007 roku zarówno Mozilla i Opera miały przygotowane własne implementacje.	Do konca roka 2007 na to Mozilla a Opera urobili svoju vlastnú implementáciu.
1.1448388417742472	Używane maszyny i linie produkcyjne są sprzedawane na całym świecie.	Použité stroje a výrobné linky sa predávajú do celého sveta.
1.1444147769596233	Istnieją również prywatne firmy, które zapewniają komercyjne zdjęcia satelitarne.	Existujú aj súkromné spoločnosti, ktoré poskytujú komerčné satelitné snímky.
1.1443046810612363	Dużo później miały one zjednoczyć się w tzw. cztery wielkie kultury.	Oveľa neskôr sa tieto kráľovstvá mali zjednotiť do tzv. štyroch veľkých kultúr.
1.1438518751886524	W większości byli to ratownicy - ochotnicy.	Väčšina z nich boli záchranári - dobrovoľníci.
1.143363015129334	Four Times Square jest własnością The Durst Organization.	Four Times Square vlastní spoločnosť The Durst Organization.
1.1432277527055423	Z tego powodu musiał dwukrotnie zmieniać mieszkania na żądania zniecierpliwionych sąsiadów.	Z tohto dôvodu musel dvakrát zmeniť svoj apartmán na žiadosť nespokojných susedov.
1.1428815017431893	Pracuje jako DJ w nocnym klubie.	Pracuje ako DJ v nočnom klube.
1.142580681761565	Piąty etap trasy obejmował 7 koncertów w Europie (głównie w Anglii).	Piata etapa turné pozostávala zo 7 koncertov v Európe (hlavne v Anglicku).
1.1422795362555909	(The Apollos Trust 2003), w której przedstawił swoje rozumienie przenikania się wiary i nauki.	(The Apollos Trust 2003) , v ktorej predstavil svoje chápanie prelínania sa vedy a náboženstva.
1.142196270650659	Obecnie przedsiębiorstwo zatrudnia 26 pracowników, produkuje około 150 motocykli rocznie i bardzo szybko się rozwija.	V súčasnosti firma zamestnáva 26 pracovníkov, produkuje okolo 150 motocyklov ročne a veľmi rýchlo sa rozvíja.
1.1420858212693388	Nigdy nie kochała męża.	Svojho manžela nikdy nemilovala.
1.1420633035464294	Nie masz innego wyboru, musisz kontynuować.	Nemáš na výber, musíš pokračovať.
1.1419428009619328	Znaczy to, że mogę grać więcej typów ról.	To znamená, že môžem hrať viac druhov rolí.
1.1417928204887913	Rola parlamentów narodowych w Unii Europejskiej.	Úloha národných parlamentov v Európskej únii.
1.1416944542865177	Jeden z współtwórców nowoczesnej chirurgii wojennej w tym okresie.	Jeden zo spolutvorcov novodobej vojnovej chirurgie v tom čase.
1.1416100798307205	W sumie zostały wydane już 232 albumy.	Celkovo už bolo vydaných 232 albumov.
1.1415433053510202	Jest jedną z najlepszych piosenkarek z jakimi pracowałem.	Je jedna z najlepších spevákov, s ktorými som kedy pracoval.
1.1415035031061225	Niestety doświadczenia wyniesione z walk nie były zbyt zachęcające dla chińskich władz.	Bohužiaľ, skúsenosti z bojov neboli pre čínske orgány príliš povzbudivé.
1.1413508936666066	Norweg mieszka obok niebieskiego domu.	Nór žije vedľa modrého domu.
1.1410373371868734	Szczególnie znani są iżewscy biatloniści, którzy występują w różnych międzynarodowych konkursach.	Obzvlášť známi sú biatlonisti, ktorí sa zúčastňujú rôznych medzinárodných súťaží.
1.1410353938029347	Obaj wcześniej pracowali w zespole Subaru.	Obaja predtým pracovali v tíme Subaru.
1.140519984100739	Oświata w mieście stoi na wysokim poziomie, posiadając jednocześnie potencjał dalszego rozwoju.	Školstvo v meste je na vysokej úrovni a zároveň má potenciál pre ďalší rozvoj.
1.139913635886536	John (Kolumbia Brytyjska) gdzie pracuje jako mechanik samochodowy, oraz gra na perkusji.	John (Britská Kolumbia), kde pracuje ako automechanik a hrá na bicie.
1.1398637463399266	W 2005 roku matematyk John Lawrence opublikował twierdzenie, że aby osiągnąć rozsądne prawdopodobieństwo sukcesu, potrzeba było czterech lat pracy.	V roku 2005 matematik John Lawrence zverejnil tvrdenie ktoré hovorí, že na to, aby sa dosiahla dostatočná pravdepodobnosť úspechu, by boli potrebné štyri roky práce .
1.1398558843494282	Polska posiada status obserwatora.	Poľsko má štatút pozorovateľa.
1.1396775444134395	W maju 1925 Ueno zmarł nagle w miejscu pracy.	V máji 1925 Ueno náhle zomrel na pracovisku.
1.1394969137379725	Jugend debattiert international jest dotychczas jedynym międzynarodowym konkursem debatanckim dla uczniów w języku niemieckim.	Jugend debattiert international je doteraz jedinou medzinárodnou rečníckou súťažou pre žiakov v nemeckom jazyku.
1.139214111611594	Hindenburg mógł przewozić 72 pasażerów (50 w rejsie transatlantyckim) oraz 61 osób załogi.	Hindenburg mohol niesť 72 pasažierov (50 pri transatlantickom lete) a 61 členov posádky.
1.1389164220188905	Azogues jest znane z kapeluszy Panama, produkowanych głównie na eksport.	Azogues je známe svojimi panamskými klobúkmi, ktoré sú vyrábané hlavne na vývoz.
1.1387426037072537	Do połowy listopada zbudowano sześć tego typu urządzeń.	Do polovice novembra bolo vyrobených šesť takých zariadení .
1.1387078352160651	W 1506 Hiromoto zmarł z powodu pijaństwa.	V roku 1506 Hiromoto zomrel v dôsledku nadmerného pitia.
1.1386832958818058	MegaCharts jest częścią GfK Benelux Marketing Services.	MegaCharts je súčasťou GfK Benelux Marketing Services.
1.1385512249882945	Te wspólne priorytety są następnie przekazywane do wytycznych dotyczących zatrudnienia i włączane do Krajowych Programów Reform, przygotowywanych przez poszczególne państwa członkowskie.	Tieto spoločné priority sa potom zohľadňujú v usmernení pre zamestnanosť a stávajú sa súčasťou národných reformných programov, ktoré pripravujú jednotlivo členské štáty.
1.138483273585388	Reprezentował dekadentyzm i katastrofizm, przewidywał upadek Austro-Węgier.	Reprezentoval dekadentizmus a katastrofizmus, predvídal úpadok Rakúsko-Uhorska.
1.1384281086059962	Razem z prototypem tramwaju Tatra T4 został pod koniec tego samego roku dostarczony do Drezna.	Spolu s prototypom električky Tatra T4 bol na konci toho istého roku dodaný do Drážďan.
1.1384190407392247	Pojawienie się nowego stulecia przyniósł ogromną ilość innowacji.	Nástup nového storočia priniesol obrovské množstvo inovácii.
1.138317234152875	Japońska maszyna nie znalazła aż tak szerokiego zastosowania, jak niemiecka.	Japonský stroj však nenašiel také široké uplatnenie ako nemecký.
1.1381900920865153	Zdarzały się supergrupy tworzone dla jednego muzycznego projektu jak na przykład GTR.	Vytvárali sa superskupiny pre jeden hudobný projekt ako napríklad GTR.
1.1380978857151338	Studiował w Bolonii, lecz nie wiadomo u kogo.	Študoval v Bologni aj keď sa nevie, u koho.
1.1377098678948125	Poza wykonywaniem zdjęć, załoga przeprowadziła także kilka eksperymentów biologicznych.	Okrem fotografovania posádka vykonala viacero biologických experimentov.
1.1376813580475404	Mieściła się w nim między innymi centrala telefoniczna z bezpośrednim połączeniem z Polską.	Nachádzalo sa v ňom okrem iného telefónna ústredňa s bezprostredným spojením s Poľskom.
1.1375325223991892	Według Billa Walla, w tym momencie Kieseritzky zrezygnował.	Podľa Billa Walla, Kieseritzky sa v tomto okamihu vzdal.
1.1373975388892297	Jeśli dzieci nie dotrą do statku na czas, ich planeta nie będzie miała szans na przetrwanie, a jej ludność rozpocznie inwazję na Ziemię.	Ak sa deti nedostanú na loď včas, ich planéta nebude mať šancu na prežitie a jej populácia začne inváziu na Zem.
1.1373803717762925	Później jednak wrócił do tematów historycznych.	Neskôr sa však vrátil k historickým témam.
1.1373327438692158	Miała być ona przede wszystkim użyteczna i reagować na aktualne wydarzenia i problemy społeczne.	Predovšetkým mala byť užitočná a reagovať na aktuálne udalosti a spoločenské problémy.
1.1373314683227298	Premiera singla nastąpiła 3 dni wcześniej.	Premiéra singlu bola o tri dni skôr.
1.1372353943801055	W latach 1995 i 1996 Liberec odkupił z powodu niedostatku tramwajów osiem pojazdów z Ostrawy.	V rokoch 1995 a 1996 odkúpil Liberec z dôvodu nedostatku električiek osem vozidiel z Ostravy.
1.1371818380942826	Pojawiły się również nowe zespoły z tego nurtu takie jak: SS Decontrol czy 7 Seconds.	Vznikli taktiež nové skupiny tohto žánru, ako SS Decontrol, či 7 Seconds.
1.13717183665209	Torpeda opracowana w programie badawczo-konstrukcyjnym o wartości 1,6 miliarda funtów, nigdy nie udowodniła swojej wysokiej wartości bojowej.	Torpédo zostavené v oblasti výskumu a dizajnu v hodnote 1,6 miliardy libier, nikdy nepreukázalo svoju vysokú hodnotu v bitke..
1.136849991917591	Zmarł w 1475, prawdopodobnie na syfilis.	Umrel v roku 1475 pravdepodobne na syfilis.
1.1367520793570862	Zaledwie części z nich udało się zbiec do sąsiednich terytoriów brytyjskich.	Len hŕstke z nich sa podarilo uniknúť na susedné britské územia.
1.1365965274858416	Zapiski w kodeksie kończą się na roku 1229.	Záznamy v kódexe končia rokom 1229.
1.1365733294085758	Każde dziecko jest wyjątkowe.	Každé dieťa je výnimočné.
1.1363685248481523	Następnie został mnichem.	Neskôr sa stal mníchom.
1.1361816402335798	Aktorka Sylvie Vartan, która grała główną rolę, stała się niezwykle popularna.	Herečka Sylvie Vartanová, ktorá hrala hlavnú úlohu, sa stala veľmi populárnou.
1.1361322464048162	Konwent spotkał się po raz pierwszy w lutym 2002 i spotykał się potem na sesjach plenarnych raz lub dwa razy w miesiącu.	Konvent sa stretol po prvýkrát vo februári 2002 a potom sa schádzal na plenárnom zasadaní raz alebo dvakrát do mesiaca.
1.1360535732218457	Der Spiegel zakłada, że pierwszy tom, Five Years, vol.	Der Spiegel predpokladá, že prvá časť, Five Years, vol.
1.1359308096109682	W tych przypadkach D-brany mają dwa niezależne, alternatywne opisy.	V týchto prípadoch, D-brány majú dva nezávislé alternatívne popisy.
1.1358042826712769	Nowe wyposażenie elektryczne to typ TV Progress.	Nová elektrická výbava je typu TV Progress.
1.1357667133794345	Rosyjski Kościół Prawosławny wydawał 100 tys. dolarów rocznie na działalność misyjną w Ameryce Północnej.	V tom čase ruská pravoslávna cirkev vynakladala 100 000 dolárov ročne na misionárske práce v Severnej Amerike.
1.1354463867799123	Następnie korytarz prowadzi do miejsca zwanego Pierwszy Biwak (−280 metrów).	Chodba pokračuje na miesto nazvané Pierwszy Biwak (−280 metrov).
1.1352846766296374	Czwartej wersji walca użyto po raz pierwszy około 2 grudnia 1944.	Štvrtá verzia valca bola po prvý raz použitá okolo 2. decembra 1944.
1.134889041495024	Dziś czynimy to samo, lecz nasi bohaterowie to dzielni ludzie z krwi i kości.	Dnes robíme to isté, ale naši hrdinovia sú skutoční ľudia z mäsa a kostí.
1.134867588176735	Ariane jest serią europejskich cywilnych rakiet nośnych.	Ariane je séria európskych civilných nosných rakiet.
1.1346288608242883	Przykładowo kominy słoneczne pracujące w Kanadzie produkowałyby około 85% energii podobnych konstrukcji pracujących w rejonach równikowych.	Napríklad slnečné komíny pracujúce v Kanade by produkovali okolo 85% energie podobných konštrukcií pracujúcich v rovníkových oblastiach.
1.1345937118967215	Sklep internetowy bonprix obecnie jest najważniejszym kanałem dystrybucji firmy.	Internetový obchod bonprix je v súčasnej dobe najdôležitejším distribučným kanálom firmy.
1.1345305892767306	Gwiazda symbolizuje jedność kraju.	Hviezda symbolizuje jednotu štátu.
1.134382448446067	Goście również siedzieli na szpitalnych łóżkach.	Jej hostia sedeli tiež na nemocničných posteliach.
1.1342539928072397	Wychodząc od dowolnego wymiaru większego od 4, jest konieczne rozważenie, jak są one zredukowane do czterowymiarowej czasoprzestrzeni.	Počínajúc akoukoľvek dimenziou väčšou ako štyri, je nevyhnutné uvažovať, ako sa tieto redukujú na štvor-dimenzionálny časopriestor.
1.1341862174614046	W latach 1933–1935 podróżował po wschodniej i południowej Europie, a także po raz pierwszy odwiedził Niemcy.	V rokoch 1933 – 1935 cestoval po východnej a južnej Európe, a tiež po prvýkrát navštívil Nemecko.
1.1341744483935008	Supernowa została pierwszy raz zaobserwowana 9 października 1604.	Supernova bola prvýkrát pozorovaná 9. októbra 1604.
1.134077648031199	24% mieszkańców określiło się jako wierzący.	24 % obyvateľov sa uviedlo ako veriaci.
1.13343624280159	W dniu osiemnastych urodzin, 25 lutego 2000 została zawodową tenisistką.	V deň svojich osemnástych narodenín, 25. februára 2000, sa stala profesionálnou tenistkou.
1.1332703355155778	Pod koniec listopada 1566 Turcy dostali się do Iliji i Sitnianskiej.	Koncom októbra 1566 sa Turci dostali do Ilije a Sitnianskej.
1.133166486507803	Styl określany także alternatywnym, dziś rzadko używanym terminem barok rock.	Štýl je definovaný tiež alternatívnym, dnes málo používaným termínom barok rock.
1.1330970477950646	Wszelkie decyzje programowe podejmują międzynarodowe gremia Sieci.	Všetky programové rozhodnutia prijímajú medzinárodné grémia Siete.
1.1329353802956443	Jednocześnie niektórzy twórcy kontynuowali problematykę wyzwoleńczą.	Niektorí tvorcovia zároveň pokračovali v oslobodeneckej tématike.
1.1329212009816991	Katolickie kapliczki w odróżnieniu od czasowni mogą jednocześnie pełnić funkcję niewielkich świątyń.	Katolícke kaplnky, na rozdiel od časovní, môžu súčasne vykonávať funkciu malých chrámov.
1.132890243451946	Popierał wojnę w Iraku, jest jednym z największych przeciwników amnestii dla nielegalnych imigrantów.	Podporoval vojnu v Iraku, je jedným z najväčších oponentov udelenia amnestie nelegálnym imigrantom.
1.1328699496898593	Oficer i żołnierz brazylijski.	Brazílsky dôstojník a vojak.
1.1327900777284554	Formalnie jego syn Jan zajął się portugalską ekspansją zamorską.	Formálne sa jeho syn Ján zaoberal portugalskou zámorskou expanziou.
1.1325459016050794	August Burns Red jest chrześcijańskim zespołem.	August Burns Red je kresťanská kapela.
1.1324824437445409	W 2011 NCIS zostało wybrane ulubionym serialem Ameryki.	NCIS bol v roku 2011 zvolený za najobľúbenejší americký seriál.
1.1324151286201096	Jej ekstrawagancje sprawiły, że miała coraz więcej wrogów w nowej ojczyźnie.	Jej extravagancia spôsobila, že mala v novej vlasti čoraz viac nepriateľov.
1.1323680349006096	Tytuł konstruktorów wygrało Subaru.	Titul konštruktérov vyhralo Subaru.
1.1323432636359458	Obok niej znajduje się dom przedpogrzebowy (1903) z dobrze zachowanym wnętrzem.	Vedľa nej je obradná sieň (1903) s dobre dochovaným interiérom.
1.1323364392390247	Członkowie każdej z grup politycznych spotykają się przed ważnymi posiedzeniami, aby przyjąć wspólne stanowisko.	Členovia každej politickej skupiny sa stretávajú pred dôležitými schôdzami, aby sa dohodli na spoločnom postoji.
1.1322980932734106	1 "Whale Song" (Irons) – 3:35 z kompilacji Music For Our Mother Ocean Vol.	1 „Whale Song“ (Irons) – 3:35 z kompilácii Music For Our Mother Ocean Vol.
1.1322765484978323	Zazwyczaj zawiera opisy techniczne dotyczące głównego tematu (zwykle technologia wojskowa).	Obyčajne obsahuje technické opisy hlavnej témy (väčšinou vojenskej techniky).
1.1322697913474467	Nie wróciła do Włoch aż do śmierci męża w 1689.	Nevrátila sa do Talianska až do smrti jej manžela v roku 1689.
1.1322433541702779	Eva się zgadza.	Eva súhlasí.
1.132240587489826	Ochotnicy brazylijscy.	Brazílski dobrovoľníci.
1.132201662191119	W 2010 roku została przemianowana na Dance Nation.	V roku 2010 bolo premenované na Dance Nation.
1.132116136284144	Powołana komisja konkursowa uważała, że żadna z proponowanych wersji nie jest odpowiednia dla hymnu.	Súťažná komisia však usúdila, že žiadna z navrhovaných verzií nie je pre hymnu vhodná.
1.1320558905376163	Od początku czerwca 2011 szereg nagrań Ivana Ilića jest dostępnych na stronie IMSLP.	Od začiatku júna 2011 sú viaceré nahrávky Ivana Ilića k dispozícii na stránke IMSLP.
1.131959227686887	Panie, naucz nas modlić się.	Pane, nauč nás modliť sa.
1.1318246215868486	Na wybudowanie pomnika ogłoszono zbiórkę narodową, w której uzbierano dwa miliony koron.	Na vybudovanie pamätníka bola vyhlásená národná zbierka, v ktorej sa vyzbieralo dva milióny korún.
1.1317365273957365	Tam, w czasie podróży do Disneylandu powiedział, że chciałby pozostać w Stanach.	Tam, počas cesty do Disneylandu povedal, že by rád v štátoch zostal.
1.1317052003576609	W Bristolu pracował też z Michaelem Bentonem.	V Bristole spolupracoval aj s Michaelom Bentonom.
1.131577257638711	Jej matka w 1981 zginęła w wypadku samochodowym spowodowanym przez pijanego kierowcę.	Jej matka zomrela v roku 1981 pri autonehode, ktorú spôsobil opitý vodič.
1.131548496811499	Najbardziej prawdopodobnym wytłumaczeniem byłaby wojna osiemdziesięcioletnia w Holandii.	Najpravdepodobnejším vysvetlením by bola osemdesiatročná vojna v Holandsku.
1.1313878356390301	Nauczycielka poprzez dzieci manipuluje rodzicami, uzyskując od nich różne usługi i korzyści.	Učiteľka pomocou detí manipuluje rodičov a získava rôzne služby a výhody.
1.1313336509334748	Opera zaczęła być przygotowywana na początku 2008 do wystawienia w Europie i Water Mill w stanie Nowy Jork.	Opera začala byť pripravovaná na začiatku roku 2008 pre uvedenie v Európe a vo Water Mill v New Yorku.
1.1312779982127945	Po opuszczeniu szpitala Schliemann postanowił pozostać w Holandii.	Po odchode z nemocnice sa Schliemann rozhodol zostať v Holandsku.
1.1312545054566667	Alex przyjeżdża do Norford, gdzie zapoznaje się z diabelską legendą dotyczącą dziedziców Norford Manor.	Alex prichádza do Norfordu, kde sa oboznamuje s diabolskou legendou, ktorá sa týka dedičov Norford Manor.
1.1311092782303223	Wiele części mogło być stosowanych zamiennie w modelach GL1000 i GL1100.	Mnoho častí bolo zameniteľných medzi modelmi GL1000 a GL1100.
1.1310296072124086	W 2009 roku odkryto korytarz w partiach położonych powyżej Sali bez Stropu.	V roku 2009 bola otvorená chodba v partiách, ktoré sú nad Salou bez Stropu.
1.131027815034761	Jako gospodarcza i polityczna stolica Indonezji, Dżakarta przyciąga wielu imigrantów, zarówno z zagranicy, jak i z kraju.	Ako ekonomické a politické hlavné mesto Indonézie, Jakarta je atraktívna pre mnoho zahraničných, ako aj domácich prisťahovalcov.
1.1308906260451395	Arlt bardzo wcześnie, jeszcze przed dziesiątymi urodzinami, porzucił szkołę i większość czasu spędzał na ulicach rodzinnego miasta.	Arlt veľmi skoro, ešte pred desiatymi narodeninami, opustil školu a väčšinu času trávil na ulicach rodného mesta.
1.130833603096452	Pomocy dzieciom postanawia udzielić taksówkarz z Las Vegas – Jack Bruno (Dwayne Johnson).	Pomoc deťom sa rozhodne poskytnúť taxikár v Las Vegas - Jack Bruno (Dwayne Johnson).
1.130776462352158	Grupa została utworzona w 2002 roku pod nazwą Fallen Angels.	Skupina bola založená v roku 2002 pod menom "Fallen Angels".
1.130721122540674	W zorganizowaniu trasy grupie pomagał pierwszy manager Clyde Hill.	V zorganizovaní turné pomáhal skupine prvý manažér Clyde Hill.
1.1305407518740735	Z biegiem czasu jest coraz bardziej lojalny Finchowi i Resse'owi.	Postupne začína byť čoraz viac lojálny k FInchovi a Reeseovi.
1.1303871149441447	Pospiesz się!	Rýchlo!
1.130208072951267	Jury konkursu od początku składało się z kilku, a następnie kilkunastu dziennikarzy z krajów europejskich.	Porota sa od začiatku skladala s niekoľkých, a neskôr niekoľkých desiatok novinárov z európskych krajín.
1.1302039994896973	Każdy z nich miał własną koncepcję podziału Polski na regiony fizycznogeograficzne.	Každý z nich mal vlastnú koncepciu členenia Poľska na fyzickogeografické regióny.
1.1300471195552453	Pierwotnie nazywała się "Roadracer Records" i zajmowała głównie muzyką metalową.	Pôvodne sa nazývalo „Roadracer Records“ a zaoberalo sa hlavne metalovou hudbou.
1.1299602621791318	Deinosuchus potrafił zabijać i spożywać duże dinozaury.	Deinosuchus bol pravdepodobne schopný zabíjať a jesť veľké dinosaury.
1.1299420295384168	Właściwie, byłam tylko jej redaktorem.	V podstate som bola len jej redaktorkou.
1.1298243244725337	Do tego momentu całkowity budżet projektu wzrósł do 1,175 mld dolarów.	Do tohto okamihu sa úplný rozpočet projektu zvýšil na 1,175 miliardy dolárov.
1.1298050625330411	Przeprowadzone w 2012 r. specjalne badanie Eurobarometru dotyczące pomocy humanitarnej wykazało duży poziom solidarności obywateli UE z ofiarami konfliktów i klęsk żywiołowych poza granicami UE.	Špeciálny prieskum Eurobarometer v oblasti humanitárnej pomoci z roku 2012 ukázal, že občania v Európe vykazujú vysokú mieru solidarity s obeťami konfliktov a prírodných pohrôm za hranicami.
1.1297196163276213	16 listopada 1671 w Metz odbył się ślub per procura.	16. novembra roku 1671 sa v Metz konala svadba per procura.
1.1296187998742429	Wspólnie ich pokonują i potwierdzają swą miłość w krwi nieprzyjaciół.	Spoločne ich porazia a potvrdia svoju lásku v krvi svojich nepriateľov.
1.1295464596341354	Pierwsze próby złamania szyfru Enigmy podejmowali Francuzi, Anglicy i Polacy już pod koniec lat dwudziestych, jednak bez rezultatu.	Prvé pokusy prelomenia šifry Enigmy vykonávali Francúzi, Angličania a Poliaci už koncom dvadsiatych rokov, ale bez úspechu.
1.1295418384006142	Konstrukcja pilotażowa pracowała około 8 lat, lecz z powodu "niestabilności komina wywołanej przez wiry", została rozebrana w roku 1989.	Pilotný projekt pracoval približne 8 rokov, ale z dôvodu „nestability komína vyvolanej vírmi“, bol v roku 1989 rozobraný.
1.1294599463682076	Stwierdził wtedy, że w AWS zbyt wielką rolę odgrywa nieformalna partia „TKM”.	Vtedy uviedol, že v AWS má príliš veľké slovo neformálna strana TKM.
1.1294541786023975	Jako jedyna linia w Europie wyposaża swoje samoloty w GBAS (Ground Based Argumentation System) – system nawigacyjny umożliwiający dokładniejsze i bezpieczniejsze lądowanie.	Ako jediná letecká spoločnosť v Európe vybavuje svoje lietadlá systémom GBAS (Ground Based Argumentation System) – navigačný systém, ktorý umožňuje presnejšie a bezpečnejšie pristátie.
1.1294208923540685	Do 20 listopada 2007, czyli do dnia otwarcia autostrady A6, B9 była fragmentem trasy europejskiej E58.	Do 20. novembra 2007, čiže do otvorenia diaľnice A6, bola B9 súčasťou európskej cesty E58.
